id,title,description,image_link,link,google_product_category,brand,price,currency,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition
"155","Folie sticla securizata Universala Telefoane 4"" inch, Protectie ecran, Active, Tempered Glass, Telef","Dimensiuni (Lxl): 110x51mm, colturi rotunjite, decupaj in partea de sus.Protectie perfecta pentru telefonul dvs. Produsul este realizat din sticla securizata pentru a proteja afisajul de lovituri si zgarieturi cu obiecte ascutite. Nu interfereaza cu utilizarea normala a ecranului tactil.100% transparentaInclude servetele pentru stergerea ecranului inainte de aplicarea foliei!Ambalajul poate sa difere fata de cel afisat.","http://www.pluscomputer.ro/image/catalog/periferice/folie sticla securizata.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=155","Protective Foil","Active","16 RON","RON","in stock","155","http://www.pluscomputer.ro/index.php?route=product/product&product_id=155","http://www.pluscomputer.ro/image/catalog/periferice/folie sticla securizata 7.png","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","13 RON","new"
"165","Folie sticla securizata Universala Telefoane 4,5"" inch, Protectie ecran, Active, Tempered Glass, Tel","Dimensiuni (Lxl): 122x57mm, colturi rotunjite, decupaj in partea de sus.Protectie perfecta pentru telefonul dvs. Produsul este realizat din sticla securizata pentru a proteja afisajul de lovituri si zgarieturi cu obiecte ascutite. Nu interfereaza cu utilizarea normala a ecranului tactil.100% transparentaInclude servetele pentru stergerea ecranului inainte de aplicarea foliei!Ambalajul poate sa difere fata de cel afisat.","http://www.pluscomputer.ro/image/catalog/storeimages/2407602_1515919331230.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=165","Protective Foil","Active","16 RON","RON","in stock","165","http://www.pluscomputer.ro/index.php?route=product/product&product_id=165","http://www.pluscomputer.ro/image/catalog/periferice/folie sticla securizata 7.png","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","13 RON","new"
"170","Folie sticla securizata Universala Telefoane 4,7"" inch, Protectie ecran, Active, Tempered Glass, Tel","Dimensiuni (Lxl): 130x60mm, colturi rotunjite, decupaj in partea de sus.Protectie perfecta pentru telefonul dvs. Produsul este realizat din sticla securizata pentru a proteja afisajul de lovituri si zgarieturi cu obiecte ascutite. Nu interfereaza cu utilizarea normala a ecranului tactil.100% transparentaInclude servetele pentru stergerea ecranului inainte de aplicarea foliei!Ambalajul poate sa difere fata de cel afisat.","http://www.pluscomputer.ro/image/catalog/storeimages/2407602_1515919331899.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=170","Protective Foil","Active","16 RON","RON","in stock","170","http://www.pluscomputer.ro/index.php?route=product/product&product_id=170","http://www.pluscomputer.ro/image/catalog/periferice/folie sticla securizata 7.png","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","13 RON","new"
"1296","Geanta Laptop ACTIVE 15.6"" Negru"," •Geanta este compatibila cu laptopuri de pina la 15.6""•Materialul din panza lucioasa este foarte usor de intretinut•2 in 1, cu maner sau curea peste umar•Interiorul este prevazut cu doua compartimente•Buzunar cu fermoar in fata•Design SLIM","http://www.pluscomputer.ro/image/catalog/periferice/geanta act156.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1296","Notebook","Active","40 RON","RON","in stock","1296","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1296","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","28 RON","new"
"1662","Geanta Laptop ACTIVE 15.6"" Negru-Rosu","Geanta este compatibila cu laptopuri de pina la 15.6""2 in 1, cu maner sau curea peste umarInteriorul este prevazut cu doua compartimenteBuzunar cu fermoar in fata","http://www.pluscomputer.ro/image/catalog/periferice/genti/geanta laptop 45240.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1662","Notebook","Active","50 RON","RON","in stock","1662","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1662","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","39 RON","new"
"1297","Geanta Laptop Okade 15.6"" Negru","•Geanta este compatibila cu laptopuri de pina la 15.6""•Materialul din panza lucioasa este foarte usor de intretinut•2 in 1, cu maner sau curea peste umar•Interiorul este prevazut cu doua compartimente•Compartiment la exterior","http://www.pluscomputer.ro/image/catalog/periferice/genti/geanta laptop 45208.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1297","Notebook","Okade","70 RON","RON","out of stock","1297","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1297","http://www.pluscomputer.ro/image/catalog/periferice/genti/geanta laptop 45208-1.jpg,http://www.pluscomputer.ro/image/catalog/periferice/genti/geanta laptop 45208-2.jpg","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","70 RON","new"
"1508","Hard Disk 2.5'' HGST Travelstar Z5K500, 500GB, SATA3 hdd, 5400RPM,8MB cache,7 mm"," ","http://www.pluscomputer.ro/image/catalog/componente/hgst 500gb.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1508","Hard Disk","HGST","235 RON","RON","in stock","1508","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1508","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","235 RON","new"
"1714","Hard disk extern 2.5"" APACER AC532, 1tb, USB3 Portabil, Negru","ProducatorApacerClasa produsuluiHard disk - externTip hard disk (HDD)Standard (platan magnetic)Factor de forma2.5 inCapacitate1 TBInterfataUSB 3.1Sursa alimentareCablu USB 3.1Latime82 mmInaltime16.1 mmLungime132.4 mmGreutate neta190 gInformatii suplimentareCuloare: albaProtectie anti-soc","http://www.pluscomputer.ro/image/catalog/componente/hard extern apacer alb.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1714","Hard Disk","Plus Computer","299 RON","RON","preorder","1714","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1714","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","260 RON","new"
"1510","Hard Disk Extern 2.5"" Maxtor 2.5'' 1TB USB3 Portabil, Negru"," ","http://www.pluscomputer.ro/image/catalog/componente/hdd extern maxtor.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1510","Hard Disk","Intenso","275 RON","RON","preorder","1510","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1510","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","238 RON","new"
"1509","Hard Disk HGST 2.5"" Travelstar Z5K1, 1TB hdd, 128MB ,HTS541010B7E610"," ","http://www.pluscomputer.ro/image/catalog/componente/hgst 1tb.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1509","Hard Disk","HGST","275 RON","RON","in stock","1509","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1509","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","265 RON","new"
"1529","Hard Disk Refurbish 160Gb 3.5"" s-ata","Capacitate: 160Gb Tip: S-ATA 3.5""Rotatii: 7200Producator: diverse modele Seagate, WD, Hitachi Garantie: 1 AN ","http://www.pluscomputer.ro/image/catalog/resigilate/160g-sata.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1529","HDD Refurbish","Plus Computer","89 RON","RON","in stock","1529","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1529","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","89 RON","new"
"1532","Hard Disk Refurbish 160Gb laptop 2.5"" s-ata","Capacitate: 160GbTip: S-ATA 2.5"" laptopRotatii: 7200Producator: diverse modele Hitachi, Seagate, WD Garantie: 1 AN ","http://www.pluscomputer.ro/image/catalog/resigilate/160g-sata laptop.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1532","HDD Refurbish","Plus Computer","129 RON","RON","in stock","1532","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1532","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","129 RON","new"
"1530","Hard Disk Refurbish 320Gb 3.5"" s-ata","Capacitate: 320GbTip: S-ATA 3.5""Rotatii: 7200Producator: diverse modele Seagate, WD, Hitachi Garantie: 1 AN ","http://www.pluscomputer.ro/image/catalog/resigilate/160g-sata.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1530","HDD Refurbish","Plus Computer","115 RON","RON","in stock","1530","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1530","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","115 RON","new"
"1533","Hard Disk Refurbish 320Gb laptop 2.5"" s-ata","Capacitate: 320GbTip: S-ATA 2.5"" laptopRotatii: 7200Producator: diverse modele Hitachi, Seagate, WD Garantie: 1 AN ","http://www.pluscomputer.ro/image/catalog/resigilate/160g-sata laptop.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1533","HDD Refurbish","Plus Computer","159 RON","RON","in stock","1533","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1533","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","159 RON","new"
"1531","Hard Disk Refurbish 500Gb 3.5"" s-ata","Capacitate: 500GbTip: S-ATA 3.5""Rotatii: 7200Producator: diverse modele Seagate, WD, Hitachi Garantie: 1 AN ","http://www.pluscomputer.ro/image/catalog/resigilate/160g-sata.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1531","HDD Refurbish","Plus Computer","155 RON","RON","in stock","1531","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1531","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","155 RON","new"
"1506","Hard Disk Toshiba 3.5"" DT01ACA 1TB, 7200rpm, 32MB cache, SATA III hdd"," ","http://www.pluscomputer.ro/image/catalog/componente/hdd toshiba 1tb.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1506","Hard Disk","Toshiba","229 RON","RON","out of stock","1506","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1506","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","229 RON","new"
"1507","Hard Disk Toshiba 3.5"" P300 2TB, 7200rpm, 64MB cache, SATA III hdd"," ","http://www.pluscomputer.ro/image/catalog/componente/hard toshiba 2t 3.5.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1507","Hard Disk","Toshiba","375 RON","RON","in stock","1507","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1507","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","350 RON","new"
"1653","Hub cu 4 porturi usb 2.0 adaptor, Earldom, multiplicator, 480Mb/s, cablu 50cm, calitate deosebita","Hub/ multiplicator usb 2.0 cu 4 porturi usb Earldom.• Suporta dispozitive cu consum de pana la 500mA pe port• viteze de transfer de pana la 480 Mbps• lungime cablu: 50cm ","http://www.pluscomputer.ro/image/catalog/periferice/accesorii/hub usb2 earldom.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1653","USB Hub","Earldom","45 RON","RON","in stock","1653","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1653","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","35 RON","new"
"1595","Hub usb 3.0 cu 4 porturi usb adaptor, multiplicator,  5 GB/S","• Tehnologie: Plug & Play• 4 interfete USB3 accepta transfer rapid, conectare si redare, viteze de transfer de pana la 5MB/S","http://www.pluscomputer.ro/image/catalog/cabluri/hun usb3 12060-2.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1595","USB Hub","Active","65 RON","RON","out of stock","1595","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1595","http://www.pluscomputer.ro/image/catalog/cabluri/hun usb3 12060.png,http://www.pluscomputer.ro/image/catalog/cabluri/hun usb3 12060-1.png","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","55 RON","new"
"1721","Hub usb 3.0 cu 4 porturi usb, Diewu, adaptor/ multiplicator, 5 GB/S, cablu 15cm, calitate deosebita,","• Tehnologie: Plug & Play• 4 interfete USB3 accepta transfer rapid, conectare si redare, viteze de transfer de pana la 5MB/S. 1 port microUSB pentru alimentare suplimentara• lungime cablu: 15cm Chip: VL813","http://www.pluscomputer.ro/image/catalog/periferice/hub/hub usb3 diewu.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1721","USB Hub","Diewu","65 RON","RON","out of stock","1721","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1721","http://www.pluscomputer.ro/image/catalog/periferice/hub/hub diewu usb3.jpg,http://www.pluscomputer.ro/image/catalog/periferice/hub/hub usb3 diewu 2.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","45 RON","new"
"1512","Imprimanta Laser Brother 5250DN Refurbish, consumabile noi","Tip: laser monochrome negruCapacitate cartus: 8000 pag.Duplex: DARetea: DAStare: refurbish, garantie 1 ANCilindru + cartus + role NOI","http://www.pluscomputer.ro/image/catalog/resigilate/brother-hl-5250dn.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1512","Printers refurbish","Brother","299 RON","RON","out of stock","1512","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1512","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","299 RON","new"
"1630","Imprimanta laser mono A4 Xerox Phaser 3020BI","Specificatii produsAlimentator automat documente: NuDuplex imprimare: ManualPrinter Format: A4Viteza imprimare: 20-30ppmMod imprimare: MonocromVolum lunar imprimare: max-10.000pgsPrinter Interface: USB+WLAN","http://www.pluscomputer.ro/image/catalog/calculatoare/imprimate/3020V_BI2.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1630","Printers","Brother","350 RON","RON","in stock","1630","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1630","http://www.pluscomputer.ro/image/catalog/calculatoare/imprimate/3020V_BI1.jpg","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","350 RON","new"
"1631","Imprimanta laser mono A4, wireless Brother HL-1210WE","Informatii de bazaZona de utilizarehomePrintare colorNuEmulatieGDIDimensiune mediu de imprimareA4Rezolutie verticala (mono)2400 dpiRezolutie orizontala (mono)600 dpiViteza maxima de printare (mono)20 pag/minGestionare hartie / mediaCapacitate standard de intrare hartie150 buc.Capacitate maximă de intrare150 buc.Capacitate standard de iesire50 buc.Duplex automatNuGreutate hartie65-105 g/m2ProcesorViteza procesor200 MHzMemorieMemorie instalata32 MBInterfete / ComunicatiiPlaca de retea wirelessDaTip placa de retea wirelessIEEE 802.11b/g/nAlte informatiiCablu de conectare PCNuLatime340 mmGrosime238 mmInaltime189 mmGreutate neta4,5 kgGreutate bruta5,3 kgInformatii suplimentare despre garantie1 an garantie bonus prin inscrierea pe www.brother.ro/support/warranty-page","http://www.pluscomputer.ro/image/catalog/HL1110EYJ1.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1631","Printers","Brother","399 RON","RON","out of stock","1631","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1631","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","399 RON","new"
"1496","Incarcator ACTIVE pentru Monitoare LCD Led, dvr si camere supraveghere, 12V 5A 60W, mufa 5.5 X 2.5 m","Incarcatoarele ACTIVE respecta standardele incarcatorului ORIGINAL. Acestea au trecut toate testele de calitate si sunt conforme din punct de vedere al legislatiei in vigoare.Alimentatorul este compatibil cu toate monitoarele LCD/Led, dvr sau camere de alimentare cu mufa de 5.5 x 2.5 mm si tensiune de 12V - 5A - 60WInclude cablu alimentare.","http://www.pluscomputer.ro/image/catalog/incarcatoare/alimentator-12v-5a-.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1496","Video surveillance","Active","60 RON","RON","in stock","1496","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1496","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","60 RON","new"
"1582","Incarcator ACTIVE Universal, Auto (masina) 12V, 8 conectori inclusi, Tensiune reglabila 12, 15, 16, ","Caracteristici:tensiune de intrare: 12V ( priza auto)tensiune de iesire: DC15-24Vtensiunea de iesire selectabila 15/16/18/19/20/22/24Vputere max.80W;protectie suprasarcina si protectie supratensiuneconectori inclusi: 3.5x1.35mm; 4.0x1.7mm; 4.8x1.7mm; 5.5x1.7mm; 5.5x2.1mm; 5.5x2.5mm; 6.3x3.0mm;6.3x4.4mmcompatibil doar cu dispozitive care folosesc acesti conectori.Nu este compatibil cu urmatoarele laptopuri / Nu include acesti conectori: HP/Dell mufa 7.4x5.0mm cu pin in interior, HP/Asus mufa 4.5x3.0mm cu pin in interior, Lenovo mufa tip USB si 7.9x5.5mmSony VAIOAlte laptopuri cu diferite tipuri de conectori diferiti de cei inclusi.","http://www.pluscomputer.ro/image/catalog/incarcatoare/alimentator-masina.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1582","Notebook","Active","80 RON","RON","in stock","1582","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1582","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","80 RON","new"
